Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,188,2,2,72,208,36,36,36.0,0.0,104,104,104.0,0.0,1489361.702,21276.59574,62.66666667,67.5450467,136,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,10638.29787,10638.29787,36,104,63.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,79.0,36.0,104.0,0,0,0,0,0,0,2,72,2,208,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,25671,2,2,66,276,33,33,33.0,0.0,138,138,138.0,0.0,13322.42608,155.8178489,8557.0,14737.1543,25574,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,64,77.90892447,77.90892447,33,138,75.0,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,93.75,33.0,138.0,0,0,0,0,0,0,2,66,2,276,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,122296,2,2,80,268,40,40,40.0,0.0,134,134,134.0,0.0,2845.555047,32.70752927,40765.33333,70566.06338,122248,0,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,64,64,16.35376464,16.35376464,40,134,77.6,51.48592041,2650.8,0,0,0,0,0,0,0,0,1,97.0,40.0,134.0,0,0,0,0,0,0,2,80,2,268,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,114,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1403508.772,35087.7193,38.0,58.88972746,106,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,17543.85965,17543.85965,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,61054549,25,31,1645,38876,517,0,65.8,150.5365404,2920,0,1254.064516,1012.955838,663.6851908,0.917212573,1110082.709,3129930.723,10000000,4,51300000,2136083.792,4137848.652,10000000,50,61000000,2034372.767,4050480.134,10000000,4,0,0,0,0,520,632,0.409469899,0.507742675,0,2920,710.8947368,957.874725,917523.9887,0,0,0,1,0,0,0,0,1,723.5892857,65.8,1254.064516,0,0,0,0,0,0,25,1645,31,38876,29200,131,24,20,206534.3333,448459.7706,1121949,23347,9969223.167,103138.9634,10000000,9765076,0
53,31244,2,2,62,162,31,31,31.0,0.0,81,81,81.0,0.0,7169.37652,128.0245807,10414.66667,18035.26774,31240,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,64,64.01229036,64.01229036,31,81,51.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,63.75,31.0,81.0,0,0,0,0,0,0,2,62,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
4694,1634,3,1,50,6,38,6,16.66666667,18.47520861,6,6,6.0,0.0,34271.72583,2447.980416,544.6666667,667.5884461,1297,23,1634,817.0,711.3494219,1320,314,0,0.0,0.0,0,0,0,0,0,0,60,20,1835.985312,611.995104,6,38,12.4,14.31083506,204.8,0,0,0,0,1,0,0,0,0,15.5,16.66666667,6.0,0,0,0,0,0,0,3,50,1,6,351,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
55160,1000246,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,11.99704873,1.999508121,1000246.0,0.0,1000246,1000246,1000246,1000246.0,0.0,1000246,1000246,0,0.0,0.0,0,0,0,0,0,0,40,0,1.999508121,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,4659,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
54321,9915048,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,4.235985544,0.705997591,1652508.0,4032946.11,9884712,0,0,0.0,0.0,0,0,9898767,1979753.4,4419009.648,9884712,0,0,0,0,0,20,120,0.100856799,0.605140792,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,0,0,0,0,0,0,1,6,6,36,229,0,0,20,30336.0,0.0,30336,30336,9884712.0,0.0,9884712,9884712,0
16247,8762505,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,160.3422766,0.798858317,1460417.5,3564286.695,8735975,1,0,0.0,0.0,0,0,8756774,1751354.8,3904528.231,8735975,1,1,0,0,0,20,132,0.114122617,0.684735701,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,26530.0,0.0,26530,26530,8735975.0,0.0,8735975,8735975,0
53,195,2,2,76,178,38,38,38.0,0.0,89,89,89.0,0.0,1302564.103,20512.82051,65.0,72.02083032,144,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10256.41026,10256.41026,38,89,58.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,73.0,38.0,89.0,0,0,0,0,0,0,2,76,2,178,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
47808,21,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,229,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,2969554,2,2,90,269,49,41,45.0,5.656854249,177,92,134.5,60.1040764,120.8935753,1.347003624,989851.3333,1613346.252,2852338,23342,2875680,2875680.0,0.0,2875680,2875680,2946212,2946212.0,0.0,2946212,2946212,0,0,0,0,64,52,0.673501812,0.673501812,41,177,81.6,56.97192291,3245.8,0,0,0,0,0,0,0,0,1,102.0,45.0,134.5,0,0,0,0,0,0,2,90,2,269,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,71897,2,2,70,146,35,35,35.0,0.0,73,73,73.0,0.0,3004.297815,55.63514472,23965.66667,41503.69013,71890,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,80,40,27.81757236,27.81757236,35,73,50.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,62.75,35.0,73.0,0,0,0,0,0,0,2,70,2,146,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
53,261,2,2,56,568,28,28,28.0,0.0,284,284,284.0,0.0,2390804.598,15325.6705,87.0,144.6271067,254,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,7662.835249,7662.835249,28,284,130.4,140.2169747,19660.8,0,0,0,0,0,0,0,0,1,163.0,28.0,284.0,0,0,0,0,0,0,2,56,2,568,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23284,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,7000.515375,85.89589418,23284.0,0.0,23284,23284,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,42.94794709,42.94794709,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,0,0,0,0,0,0,1,51,1,112,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,106,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,113207.5472,18867.92453,106.0,0.0,106,106,106,106.0,0.0,106,106,0,0.0,0.0,0,0,0,0,0,0,40,0,18867.92453,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,251,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,119154799,24,26,1173,18847,366,0,48.875,107.2856052,3198,0,724.8846154,872.5525005,168.0167326,0.419622209,2431730.592,4304334.148,10100000,1,119000000,5179680.435,5074604.676,10100000,4,119000000,4765307.64,5069274.134,10100000,48,0,0,0,0,492,664,0.20141866,0.218203549,0,3198,392.5490196,709.3494291,503176.6125,0,0,0,1,0,0,0,0,1,400.4,48.875,724.8846154,0,0,0,0,0,0,24,1173,26,18847,8192,127,23,20,27314.33333,15783.04098,77164,21965,9900406.5,507946.2867,10100000,8291433,0
80,115845749,16,14,369,490,285,0,23.0625,69.86603252,484,0,35.0,129.2409795,7.415032553,0.258965048,3994681.0,4863352.293,10000000,68,116000000,7723049.933,4113852.576,10000000,21281,110000000,8487307.231,3754845.956,10000000,1320,0,0,0,0,332,424,0.138114692,0.120850356,0,484,27.70967742,98.69454343,9740.612903,0,0,0,1,0,0,0,0,0,28.63333333,23.0625,35.0,0,0,0,0,0,0,16,369,14,490,8192,119,15,20,53570.27273,74227.78219,277375,31031,9976878.909,56165.62613,10000000,9810916,0
53,184,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1586956.522,21739.13043,61.33333333,101.0362971,178,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10869.56522,10869.56522,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,0,0,0,0,0,0,2,82,2,210,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,1613680,4,2,124,184,31,31,31.0,0.0,92,92,92.0,0.0,190.8680779,3.71820931,322736.0,462374.7523,999243,3,999249,333083.0,576911.483,999243,3,47,47.0,0.0,47,47,0,0,0,0,80,40,2.478806207,1.239403103,31,92,48.42857143,29.76495222,885.952381,0,0,0,0,0,0,0,0,0,56.5,31.0,92.0,0,0,0,0,0,0,4,124,2,184,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,69131,1,1,41,143,41,41,41.0,0.0,143,143,143.0,0.0,2661.613459,28.93058107,69131.0,0.0,69131,69131,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14.46529054,14.46529054,41,143,75.0,58.88972746,3468.0,0,0,0,0,0,0,0,0,1,112.5,41.0,143.0,0,0,0,0,0,0,1,41,1,143,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
58258,95541896,6,9,11613,62,5840,0,1935.5,2991.613996,20,0,6.888888889,5.30199124,122.1977006,0.156999187,6824421.143,22200000.0,83500000,4,95500000,19100000.0,41700000.0,93700000,4,93700000,11700000.0,29200000.0,83500000,48,0,0,0,0,132,192,0.062799675,0.094199512,0,5840,730.0625,1978.190435,3913237.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,7687.0,0.0,7687,7687,46800000.0,51800000.0,83500000,10200000,0
443,53182122,20,10,6631,2664,1365,0,331.55,519.5455985,469,0,266.4,219.3972551,174.7767793,0.564099342,1833866.276,7741946.465,41500000,3,53200000,2799059.053,9507090.491,41500000,3,11600000,1288516.111,2105163.155,5608645,666,0,0,0,0,652,328,0.376066228,0.188033114,0,1365,299.8387097,435.2408603,189434.6065,0,0,0,1,0,0,0,0,0,309.8333333,331.55,266.4,0,0,0,0,0,0,20,6631,10,2664,65535,465,10,32,3031462.0,2560282.334,4841855,1221069,23600000.0,25400000.0,41500000,5570916,0
47080,45,1,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,400000.0,88888.88889,15.0,21.70253441,40,1,0,0.0,0.0,0,0,5,2.5,2.121320344,4,1,0,0,0,0,32,60,22222.22222,66666.66667,0,6,3.6,3.286335345,10.8,0,0,0,0,1,0,0,0,3,4.5,0.0,6.0,0,0,0,0,0,0,1,0,3,18,939,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
50936,82414108,6,9,11613,62,5840,0,1935.5,2991.613996,20,0,6.888888889,5.30199124,141.6626386,0.182007673,5886722.0,20900000.0,78300000,1,82400000,16500000.0,36000000.0,80800000,3,80800000,10100000.0,27600000.0,78300000,1,0,0,0,0,132,192,0.072803069,0.109204604,0,5840,730.0625,1978.190435,3913237.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,2495298.0,0.0,2495298,2495298,78300000.0,0.0,78300000,78300000,0
10275,60176,3,1,149,6,137,6,49.66666667,75.63288526,6,6,6.0,0.0,2575.777719,66.47168306,20058.66667,34323.10336,59691,58,60176,30088.0,41946.98847,59749,427,0,0.0,0.0,0,0,0,0,0,0,60,20,49.8537623,16.61792077,6,137,32.2,58.58498101,3432.2,0,0,0,0,1,0,0,0,0,40.25,49.66666667,6.0,0,0,0,0,0,0,3,149,1,6,237,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,196,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10204.08163,196.0,0.0,196,196,196,196.0,0.0,196,196,0,0.0,0.0,0,0,0,0,0,0,64,0,10204.08163,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,237,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,86679,4,2,132,252,33,33,33.0,0.0,126,126,126.0,0.0,4430.138788,69.22091856,17335.8,25356.46592,56011,4,30664,10221.33333,17660.57987,30614,4,4,4.0,0.0,4,4,0,0,0,0,80,40,46.14727904,23.07363952,33,126,59.57142857,45.37935339,2059.285714,0,0,0,0,0,0,0,0,0,69.5,33.0,126.0,0,0,0,0,0,0,4,132,2,252,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
44494,54,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18518.51852,18518.51852,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
57918,4321404,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,8.33062588,1.388437647,864280.8,1912094.576,4284631,273,0,0.0,0.0,0,0,4285825,1071456.25,2142116.502,4284631,273,0,0,0,0,20,100,0.231406274,1.157031372,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23891,2,2,66,252,33,33,33.0,0.0,126,126,126.0,0.0,13310.45163,167.4270646,7963.666667,13787.41311,23884,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,83.71353229,83.71353229,33,126,70.2,50.93819785,2594.7,0,0,0,0,0,0,0,0,1,87.75,33.0,126.0,0,0,0,0,0,0,2,66,2,252,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,96178,2,2,114,222,57,57,57.0,0.0,111,111,111.0,0.0,3493.522427,41.5895527,32059.33333,55516.26992,96164,4,4,4.0,0.0,4,4,10,10.0,0.0,10,10,0,0,0,0,64,64,20.79477635,20.79477635,57,111,78.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,98.25,57.0,111.0,0,0,0,0,0,0,2,114,2,222,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,51161,2,2,72,146,36,36,36.0,0.0,73,73,73.0,0.0,4261.058228,78.18455464,17053.66667,29532.62097,51155,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,39.09227732,39.09227732,36,73,50.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,63.5,36.0,73.0,0,0,0,0,0,0,2,72,2,146,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,493239,7,8,869,3767,509,0,124.1428571,188.785971,1460,2,470.875,632.0358122,9399.094557,30.41122052,35231.35714,56748.05093,122791,6,370249,61708.16667,66070.63341,122496,177,372085,53155.0,65664.51988,125754,48,0,0,0,0,160,164,14.19190291,16.21931761,0,1460,289.75,486.3819487,236567.4,0,0,0,1,0,0,0,0,1,309.0666667,124.1428571,470.875,0,0,0,0,0,0,7,869,8,3767,29200,31088,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
